TradeId,CounterParty,Price,TradeDate,Quantity,EntryDate,Notes,BuySell,TrancheId,BookName,Active
3291,Trudeo,97.42,12/16/07,92486.02,12/16/07,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,Sell,4041943,Distressed,FALSE
3292,Edgetag,25.24,3/11/08,43552.07,1/23/13,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,Buy,277091,Kevin,TRUE
3293,Mita,30.18,11/20/10,36910.65,8/26/09,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,Buy,3452732,Homer,TRUE
3294,Thoughtstorm,18.48,12/31/05,45775.39,10/26/08,lectus in est risus auctor sed tristique in tempus sit amet sem,Sell,2566143,Ajay,TRUE
3295,Jabberstorm,49.15,1/6/02,16021.58,2/12/08,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,Buy,2775139,Distressed,TRUE
3296,Vinte,6.87,5/6/04,12092.71,9/30/03,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,Buy,302605,Distressed,FALSE
3297,Bluejam,95.87,11/25/12,66477.81,6/12/01,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,Buy,1092102,Par,TRUE
3298,Photobug,52.54,6/4/12,97921.65,5/4/13,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,Buy,1496982,Ajay,TRUE
3299,Skipstorm,37.07,10/2/09,25311.99,7/24/07,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,Sell,2114845,Distressed,TRUE
3300,Avamba,46.36,8/14/05,43727.39,5/12/02,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,Buy,2343356,Kevin,FALSE
3301,Cogidoo,48.03,5/30/00,70649.29,7/22/07,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,Buy,1962855,Par,FALSE
3302,Zoovu,81.2,3/1/05,36070.9,4/9/04,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,Buy,1764984,Kevin,FALSE
3303,Flashspan,31.12,5/31/12,77301.22,12/23/03,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,Sell,1947132,Ajay,TRUE
3304,Skimia,53.74,3/4/11,47711.38,1/17/01,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,Sell,4420934,Ajay,FALSE
3305,Quinu,81.15,10/2/07,61352.3,9/29/00,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,Sell,4758175,London,TRUE
3306,Centimia,67.79,12/9/09,93605.8,7/20/07,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,Sell,3964719,Distressed,TRUE
3307,Plajo,66.42,2/13/12,54380.65,11/24/02,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,Buy,4241143,Par,FALSE
3308,Avavee,45,7/6/04,42855.42,12/19/12,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,Buy,1625934,London,FALSE
3309,Gabcube,72.41,6/1/02,27493.9,11/24/08,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,Sell,2302424,London,TRUE
3310,Meetz,11.63,4/5/06,89154.53,11/5/00,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,Sell,3967756,London,FALSE
3311,Buzzshare,69.14,11/24/01,74836.62,1/25/06,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,Buy,2111867,Ajay,TRUE
3312,Photofeed,2.35,5/19/00,95586.77,10/5/06,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,Buy,1364058,Ajay,FALSE
3313,Viva,15.41,10/11/07,83430.4,12/25/03,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,Buy,3005782,Distressed,FALSE
3314,Brainsphere,84.14,5/1/11,82822.4,4/5/08,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,Sell,1832890,Homer,FALSE
3315,Skyble,3.26,3/20/08,76013.33,1/15/04,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,Sell,987797,Ajay,TRUE
3316,Rhyzio,95.87,5/15/13,62832.35,7/17/12,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,Sell,600604,Par,TRUE
3317,Eidel,9.64,9/15/11,84138.62,3/10/09,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,Sell,2713769,Distressed,TRUE
3318,Yodoo,1.46,7/3/07,47221.83,1/14/13,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,Buy,1730629,Distressed,FALSE
3319,Wordware,20.33,6/13/05,59133.44,6/26/12,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,Sell,2963588,Kevin,FALSE
3320,Plajo,58.15,4/27/12,56258.75,4/9/03,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,Buy,1970982,Ajay,FALSE
3321,Skidoo,63.99,7/9/06,48271.43,3/3/01,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,Sell,3912551,Distressed,TRUE
3322,Realfire,7.59,6/6/08,94408.16,6/11/08,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,Sell,949530,Homer,TRUE
3323,Zoomdog,60.62,10/16/06,41915.41,12/12/07,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,Buy,566666,Homer,TRUE
3324,Yambee,55.94,10/6/05,81815.29,7/22/09,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,Sell,106225,London,TRUE
3325,Bubblemix,10.52,8/6/05,33406.97,11/4/12,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,Buy,2154869,Distressed,FALSE
3326,Minyx,76.08,3/28/06,50978.34,6/15/04,lobortis vel dapibus at diam nam tristique tortor eu pede,Buy,4167514,Ajay,TRUE
3327,Centimia,46.82,4/6/13,34099.97,11/11/03,integer ac neque duis bibendum morbi non quam nec dui luctus,Buy,3434041,London,TRUE
3328,Dynazzy,61.3,6/10/10,26252.25,12/4/12,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,Buy,1477735,Kevin,FALSE
3329,Dabshots,82.94,1/4/06,77431.34,10/22/09,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,Sell,2927770,London,FALSE
3330,Agivu,83.31,6/29/08,21041.75,10/6/12,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,Buy,1813125,Distressed,TRUE
3331,Ailane,90.98,2/22/10,23378.13,12/23/06,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,Buy,1520789,Par,TRUE
3332,Yabox,93.98,2/2/09,51948.01,12/4/09,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,Sell,4383101,Ajay,FALSE
3333,Yozio,71.78,5/18/05,96334.23,12/31/08,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,Buy,801836,London,TRUE
3334,InnoZ,58.24,7/1/04,38089.74,2/26/06,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,Sell,533664,Homer,TRUE
3335,Zoombox,2.42,1/7/12,45614.27,12/20/00,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,Buy,1701884,Homer,TRUE
3336,Blogtag,77.58,11/17/04,47976.32,7/19/04,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,Sell,3166430,Kevin,TRUE
3337,Skimia,92.84,4/1/07,67263.28,12/30/12,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,Sell,2051771,Ajay,FALSE
3338,Photolist,98.53,1/12/11,23303.22,4/8/11,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,Sell,2072029,Homer,FALSE
3339,Oloo,36.75,6/26/02,36252.7,5/6/04,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,Sell,4454492,Ajay,TRUE
3340,Kwilith,53.04,6/2/00,94153.6,7/4/01,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,Buy,4059289,Kevin,FALSE
3341,Mita,45.72,4/16/05,86520.44,8/7/03,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,Buy,3597943,Homer,FALSE
3342,Voonte,32.89,2/13/08,41275.48,6/3/00,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,Sell,1897297,Distressed,FALSE
3343,Vinte,3.98,3/29/02,39777.64,7/16/12,velit id pretium iaculis diam erat fermentum justo nec condimentum neque,Sell,3448720,London,TRUE
3344,Tavu,78.92,3/29/04,17510.72,10/16/01,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,Sell,3051776,Ajay,TRUE
3345,Yadel,27.79,2/7/13,57160.22,7/21/04,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,Sell,2537710,London,TRUE
3346,Tambee,98.83,5/10/13,46576.69,10/27/10,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,Buy,4350516,Par,FALSE
3347,Twimm,56.76,11/3/03,27234.14,11/2/03,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,Buy,1680753,Distressed,TRUE
3348,Minyx,65.8,2/16/05,59935.33,1/25/06,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,Buy,2208496,Homer,FALSE
3349,Twitterbridge,66.49,1/12/01,48677.22,7/15/10,massa tempor convallis nulla neque libero convallis eget eleifend luctus,Buy,1434428,Homer,FALSE
3350,Oozz,67.83,5/23/12,55998.07,1/19/06,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,Sell,1977739,Par,TRUE
3351,Wikido,26.6,9/28/12,10257.54,6/27/06,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,Buy,4162037,Par,TRUE
3352,Photobug,36.9,4/4/07,13851.44,8/10/01,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,Buy,486093,London,FALSE
3353,Dabjam,24.94,2/11/12,67116.64,12/12/01,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,Buy,355742,Ajay,TRUE
3354,Avamm,81.3,9/22/01,84104.59,9/2/12,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,Buy,1238879,Ajay,FALSE
3355,Midel,11.01,1/25/05,66260.19,1/29/11,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,Buy,1340497,Distressed,FALSE
3356,Zoombeat,44.52,10/26/01,24702.23,6/16/09,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,Buy,2974560,London,TRUE
3357,Rooxo,22.58,12/15/08,50144.84,6/29/02,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,Buy,1745633,Kevin,TRUE
3358,Browseblab,30.63,1/17/03,53928.83,6/30/08,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,Buy,3312992,Distressed,TRUE
3359,InnoZ,44,1/18/13,80934.32,3/4/03,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,Buy,104044,Kevin,TRUE
3360,Roodel,59.31,12/31/03,47329.55,4/11/01,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,Buy,1275089,Kevin,FALSE
3361,Eabox,33.21,10/21/04,32310.13,5/4/10,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,Sell,4513243,Distressed,TRUE
3362,Zoomdog,94.61,3/24/07,61372.38,1/12/07,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,Sell,580383,Distressed,TRUE
3363,Brightdog,26.39,9/17/06,21459.91,5/29/04,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,Buy,3839635,Homer,FALSE
3364,Twitterwire,89.79,2/4/13,98206.17,11/22/06,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,Buy,3348077,London,TRUE
3365,Flipbug,98.7,7/8/08,33765.54,4/3/01,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,Sell,3024716,Ajay,FALSE
3366,Linkbridge,94.16,3/28/12,23702.2,7/16/09,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,Buy,2912811,Par,FALSE
3367,Yotz,79.7,1/16/10,85614.38,7/16/09,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,Sell,347076,Homer,TRUE
3368,Aibox,14.7,6/13/00,17877.12,12/17/05,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,Buy,954805,Homer,TRUE
3369,Centimia,22.26,12/17/12,30493.6,2/10/06,suscipit a feugiat et eros vestibulum ac est lacinia nisi,Buy,4130961,Distressed,TRUE
3370,Skynoodle,59.27,12/30/05,84380.9,11/5/12,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Sell,2781425,Distressed,TRUE
3371,Topicblab,78.37,4/13/03,67840.74,12/30/04,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,Sell,4552214,Ajay,FALSE
3372,Gigazoom,5.2,6/19/04,69599.36,2/18/04,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,Sell,503822,Kevin,FALSE
3373,Flashspan,12.92,12/13/00,12244.86,5/24/10,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis,Sell,259426,Distressed,TRUE
3374,Kwinu,30.5,8/14/12,89743.29,10/3/04,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,Sell,1601594,Kevin,FALSE
3375,Kaymbo,42.07,9/10/07,99881.76,2/1/08,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,Buy,1991187,Kevin,FALSE
3376,Eazzy,96.75,12/15/05,10272.24,10/1/00,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,Buy,3733989,London,FALSE
3377,Linkbuzz,46.09,7/15/04,31709.71,7/22/04,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,Buy,2671523,Kevin,FALSE
3378,Skynoodle,71.79,2/24/11,12532.75,12/11/02,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,Sell,1439807,Kevin,TRUE
3379,Leenti,45.94,3/17/01,90270.31,3/20/09,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,Sell,338492,Kevin,FALSE
3380,Twitterbridge,93.47,1/21/02,88050.88,3/1/07,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,Buy,4611611,London,TRUE
3381,Lajo,92.05,5/30/12,90111.04,8/24/04,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,Buy,684100,Kevin,FALSE
3382,Flashspan,11.24,7/28/11,61924.49,12/10/06,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,Buy,2451462,Distressed,TRUE
3383,LiveZ,99.27,1/1/12,31549.23,5/20/01,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,Sell,3766881,Ajay,TRUE
3384,Twitterbridge,2.46,11/18/08,77996.62,5/21/05,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,Buy,4205178,Homer,TRUE
3385,Shuffletag,20.44,5/22/06,25784.52,1/19/06,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,Sell,3824811,Homer,TRUE
3386,Quatz,44.89,12/15/09,22222.22,11/3/02,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis,Sell,4265330,Par,FALSE
3387,Vipe,91.93,7/6/04,93215.21,4/2/09,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,Sell,4257570,Ajay,TRUE
3388,Shufflebeat,80.95,10/27/01,65143.35,12/30/05,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec,Buy,3531348,Ajay,FALSE
3389,Eimbee,82,4/26/05,73388.66,10/12/10,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,Buy,536612,Ajay,FALSE
3390,Photolist,68.5,8/31/02,78929.17,3/13/12,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,Sell,3573459,Kevin,FALSE
3391,Mita,29.24,6/10/06,75872.4,11/17/10,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,Sell,210041,Par,TRUE
3392,Bubblebox,47.48,2/6/06,61879.99,6/13/04,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,Buy,4652039,Ajay,FALSE
3393,Browsezoom,80.13,1/23/11,98392.92,10/2/12,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,Sell,343331,London,FALSE
3394,Voonte,2.18,1/28/01,67345.65,6/22/06,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,Buy,3546614,Distressed,FALSE
3395,Divanoodle,23.1,9/6/05,66032.05,2/7/02,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,Buy,996123,London,TRUE
3396,Twinte,18.77,10/30/09,65512.32,4/12/08,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,Buy,3025213,Ajay,FALSE
3397,Feedbug,20.02,7/6/05,41437.13,4/20/07,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,Buy,3510980,Distressed,FALSE
3398,Eimbee,10,7/29/09,74514.49,4/23/12,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,Buy,4639167,Distressed,TRUE
3399,Trudeo,35.98,9/15/03,97748.18,6/26/11,nam dui proin leo odio porttitor id consequat in consequat ut nulla,Buy,1560476,Kevin,TRUE
3400,Dabtype,82.19,12/12/03,97964.11,2/8/08,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,Buy,4183170,Distressed,TRUE
3401,Twitterbeat,80.55,8/8/06,59500.22,8/20/07,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,Sell,2045866,London,FALSE
3402,Skinix,17.82,6/12/00,25678.53,5/2/01,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,Sell,3555850,Kevin,TRUE
3403,Wordtune,23.88,1/7/03,85126.73,3/14/07,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,Sell,3904108,London,TRUE
3404,Zooxo,76.85,1/6/13,45312.65,1/31/10,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,Sell,1546881,Kevin,TRUE
3405,Edgetag,98.49,6/28/00,37097.27,10/9/03,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,Buy,4163784,London,TRUE
